assets,liabilities,buffer,weights,original_stress,additional_stress,original_losses,additional_losses,original_defaults,additional_defaults,ext_1,ext_2,ext_3,ext_4,ext_5,ext_6,ext_7,ext_8,ext_9,ext_10,ext_11,ext_12,ext_13,ext_14,ext_15,ext_16,ext_17,ext_18,ext_19,ext_20,ext_21,ext_22,ext_23,ext_24,ext_25,ext_26,ext_27,ext_28,ext_29,ext_30
16472.697,13649.483,0.03108964,0.13714848,3.6448997e-05,4.1981337e-05,7.0002665e-05,0.0005471122,0.0,0.0,0.00010237535,3.8813057e-05,0.00045738174,3.5283729e-06,0.00025189004,4.182004e-05,9.760787e-06,5.963164e-05,8.722794e-05,2.9306934e-06,0.0017936534,0.00042751685,1.4956501e-07,5.41371e-06,0.00065895676,0.0001677819,0.00031692014,0.0005020901,0.00040219177,6.677786e-08,2.4478313e-05,0.0007052018,0.00071769796,0.00016435944,0.00069786154,0.00015114709,9.421716e-05,6.0604554e-05,8.256886e-05,1.2728046e-05
47105.58,42926.926,0.1635647,0.5806991,0.000343983,0.00021474384,0.0037780004,0.008776645,0.0,0.0,6.919444e-05,3.2882588e-05,4.3763273e-05,3.7069793e-08,0.0004016769,3.9144223e-07,0.00011607359,0.00028022862,5.4883607e-05,5.2210926e-05,0.00024545947,4.945201e-09,2.1235194e-06,0.0008080621,2.5734563e-08,0.00011832668,3.8377388e-05,2.6978882e-05,9.0591115e-05,9.444476e-05,1.7832559e-05,0.00017163805,5.653234e-06,5.2388667e-05,0.00053494045,0.000112493544,3.7307059e-06,2.9687861e-08,7.210862e-07,2.7208567e-05
14405.975,13483.97,0.19006072,0.5055088,5.847467e-05,0.00076336984,0.00037093507,0.008808703,0.0,0.0,5.1996278e-05,0.00025269494,0.00010704286,2.6214988e-05,2.9414954e-08,0.00032140553,5.135015e-05,0.00024624256,0.00013521072,0.00046327533,0.00017206997,3.3468034e-05,8.7983324e-05,7.66505e-06,4.2917172e-06,5.7257826e-06,3.6732372e-06,0.00021092262,0.00014048856,0.00012209393,2.2691427e-05,9.880578e-07,0.00010324523,0.0015349734,0.00018358386,8.968591e-07,8.0656355e-05,7.3684845e-07,0.0003662698,1.5994043e-06
28747.086,19739.77,0.02374013,0.14407879,0.00033419832,4.3366786e-06,0.0068726037,8.327238e-05,0.0,0.0,0.00028130045,1.6522311e-07,0.00050845125,3.8706417e-05,5.2972857e-05,5.675139e-06,0.0010900504,0.00045986116,0.0007589345,2.3458637e-05,8.662859e-07,0.00016691603,0.00048316456,1.7451117e-05,0.0002840948,5.508973e-05,5.2747905e-06,0.00070258125,0.00027822808,0.00012439792,0.00018858633,0.0007591846,9.695987e-06,5.8307935e-05,0.00035047496,0.0023502235,0.0001605561,2.8773431e-05,0.00017025108,0.00037400573
35058.746,23860.178,0.19147189,0.62399846,0.00022629669,1.7561878e-06,0.0024243463,3.4637284e-05,0.0,0.0,2.2637585e-05,5.1001258e-05,0.00016994384,0.0012079962,0.00020147252,7.8217954e-07,1.1061622e-05,0.00066678703,0.0017116838,0.00012341497,6.8254695e-07,0.0003922017,9.748604e-05,0.0004193609,7.395099e-05,2.864757e-05,4.176753e-07,0.00030892398,1.06677e-08,2.3698717e-06,0.0008625155,0.0010834883,0.0016026997,3.446266e-05,0.00018746378,3.848387e-05,0.0005143559,8.647624e-09,0.00019856842,7.724029e-05
12630.1455,10510.463,0.10928956,0.27364042,1.8359191e-05,0.00047093324,0.00011146737,0.004388603,0.0,0.0,8.812694e-06,1.0467315e-07,2.9342042e-05,0.000170152,0.00022339619,0.00013870103,0.00011499453,2.3883442e-06,0.000303228,0.00037975016,5.142055e-05,2.559409e-06,3.307775e-06,0.0005163788,4.4939272e-05,2.9547553e-05,7.935092e-06,9.157798e-05,2.147854e-05,3.48853e-07,0.0006209486,0.00013901628,0.0001470266,1.739623e-05,5.3334625e-05,0.00020723308,0.0004821547,1.0597565e-05,3.9158236e-05,2.643298e-07
21253.668,16071.829,0.06691748,0.4878343,0.00027903338,1.648817e-11,0.0035678411,1.5830867e-10,0.0,0.0,4.7806705e-05,2.5033953e-07,0.0010344903,0.0002710586,0.0001898809,0.0012151097,9.973543e-06,5.9421793e-05,0.00074441556,0.00013053136,0.0004947182,0.00018068688,0.00010820552,9.014633e-06,7.8544167e-07,5.7851288e-05,0.00056107197,1.114038e-08,0.00063116295,0.0010606535,4.5629356e-05,0.00013845264,0.00063280074,0.00021168662,0.0002127827,8.796353e-06,5.621668e-05,8.5981745e-05,0.0001868873,0.0019106424
3150.2578,2895.551,0.024603793,0.08227232,7.922254e-05,6.792132e-06,0.00022454771,1.8341e-05,0.0,0.0,0.0007204405,0.00015100498,0.00018716566,2.9902449e-05,0.00011174406,6.125348e-06,0.00010348951,6.8560854e-07,0.00018399344,0.00059423526,0.0003291451,0.00012170501,0.00013921302,3.7441077e-05,3.4229397e-05,5.556801e-10,4.5381363e-05,0.0012113362,0.00047470763,0.00058144506,2.8467515e-05,9.195434e-06,0.00079518626,0.00051294046,1.1296597e-05,0.00021170222,1.1333698e-10,2.275586e-06,0.00042170737,0.00028388968
11912.784,11221.947,0.10511861,0.45958406,0.00016567399,0.0006457463,0.00077655463,0.005457703,0.0,0.0,0.00042562612,8.2438655e-06,2.2805561e-05,9.021353e-05,0.0010380055,2.5470374e-06,0.00012684643,1.889989e-05,0.00023393516,1.7013891e-06,0.00019514747,5.4215263e-05,0.00016970676,7.873429e-10,7.669636e-06,3.1277912e-06,2.9820387e-05,0.00017569584,3.3815628e-05,0.00070296414,9.4606345e-05,0.0006898197,0.00033577374,0.00059652486,0.00010884981,1.0016253e-05,4.2631822e-05,1.6437656e-05,0.0005840199,6.9573366e-07
18929.164,13899.6875,0.16095795,0.30646348,2.499689e-05,0.00012967439,0.00010419324,0.0017870285,0.0,0.0,5.716217e-06,0.00016962062,0.00016224607,1.3438593e-07,2.3858533e-07,1.4378302e-06,3.0498581e-09,1.5344575e-06,3.4715362e-05,6.4052807e-07,0.0003889753,7.6826575e-05,8.7418275e-06,1.2914722e-05,2.5187298e-06,0.00013568322,1.7047296e-05,2.1674608e-05,0.0008704581,5.3239008e-05,0.00080215465,1.4537522e-05,0.0004959471,0.00055344176,0.00095870375,5.247828e-08,0.00045015785,3.8161455e-05,1.8922996e-05,3.7111466e-05
10418.414,7188.818,0.14434643,0.8223812,4.5383167e-05,0.00020860649,0.00025548626,0.0012656332,0.0,0.0,0.0012073632,4.8569397e-08,7.900284e-05,1.901536e-05,0.00019910031,0.0003230911,4.7917365e-05,4.4392527e-06,0.00012534615,1.5013295e-05,3.9169612e-05,6.5235304e-06,0.000105028674,0.00024114743,0.00025799684,0.00037479232,4.0982354e-07,0.00011600893,4.073893e-06,8.4263935e-05,5.145586e-05,4.3405566e-06,0.000395936,0.0004040308,0.0004039343,2.5727311e-05,6.6285666e-06,0.00013157715,0.00085163995,0.001166861
58656.098,52591.04,0.019542942,0.05697873,6.7561887e-06,2.0908466e-05,0.00030595675,0.0010997285,0.0,0.0,7.469285e-06,9.36148e-05,1.10014535e-05,1.7859618e-05,9.428015e-07,0.00042460917,0.00045979375,1.0435463e-05,0.0007639004,0.00097504404,4.272103e-06,0.0011625194,0.0005258936,0.0004373688,0.00038293455,0.0008760373,0.00028734675,8.253893e-07,0.0011673224,1.1150195e-05,1.1122594e-07,9.5657866e-05,1.9860196e-05,0.0007209235,0.000110995854,4.440109e-07,1.0292044e-06,7.910901e-05,0.0002871481,1.1816383e-08
9338.633,6578.3784,0.023851348,0.41860726,0.00029164192,4.8034955e-05,0.00054164004,0.00014660215,0.0,0.0,1.29415175e-05,0.00082074065,0.0002570406,4.4057844e-05,8.743795e-06,2.2563803e-05,6.017544e-05,2.7094864e-05,0.0008888573,0.00043979322,3.5358084e-05,2.8596984e-05,0.0009807646,3.5413654e-05,1.1224158e-05,8.789374e-05,0.0001160724,0.00032567594,0.000103502185,8.6175515e-07,0.0001448208,6.021952e-05,9.1785536e-05,1.2992615e-05,7.690395e-05,0.0003757872,3.6345311e-06,3.853905e-05,0.0002802794,4.147836e-05
16915.291,15436.783,0.08654592,0.45843142,5.0288736e-06,8.6932e-09,4.101956e-05,6.5147105e-08,0.0,0.0,3.009268e-08,0.00011030679,0.00014131748,2.589714e-05,7.434127e-05,0.0013584106,0.00053973444,9.2503455e-05,0.00089423236,1.9069927e-05,1.3140909e-05,3.1389456e-05,0.00013066288,2.5078116e-06,0.0006867723,3.3665663e-05,3.1654545e-06,2.3598943e-05,2.7518358e-06,0.0009598764,7.37964e-05,1.6479795e-05,1.47738965e-05,7.4131516e-05,0.00013009568,0.00015948036,7.137804e-05,6.043817e-05,9.5208845e-05,0.00043428072
23823.895,18130.473,0.066105194,0.7250061,7.147711e-05,7.294782e-07,0.0001975434,1.3901095e-05,0.0,0.0,2.8032793e-05,4.895612e-05,0.000604891,8.649431e-06,5.2850653e-05,9.6748245e-06,0.0009839934,0.00029538563,0.00023230445,7.924073e-05,0.0003990593,0.00095595425,0.00041612945,9.370643e-09,3.9089355e-06,0.00035364312,0.0010081087,0.0006319918,3.2860112e-06,3.6858364e-06,0.0014748005,1.67011e-06,0.0027513646,0.00030175684,0.0005152051,0.00013035901,0.00090530346,0.00036859085,2.6812357e-05,0.00065761653
52300.645,44647.438,0.05415302,0.5742876,8.894847e-05,0.00045279152,0.0006057137,0.012870164,0.0,0.0,5.421582e-05,6.707123e-05,7.8676027e-07,0.00028554018,0.00017892738,9.1035436e-05,0.00018520824,0.00015226983,0.00017030348,0.0007125429,1.945206e-05,6.711418e-05,0.00052432285,1.4411744e-06,0.00025108395,7.754857e-08,7.12019e-08,0.00048544904,0.0003988733,6.1488485e-05,0.00023866504,0.002145947,1.7693115e-05,0.0009015574,1.1577574e-07,0.00012636108,5.5328233e-06,0.0011338107,1.1635721e-05,0.00053897727
9306.634,5921.843,0.06339086,0.6672123,0.0003472705,0.00011555734,0.0017279717,0.00096821954,0.0,0.0,1.8317825e-05,1.3948334e-06,0.00035203903,0.0003852476,0.0005574701,0.00044717098,0.00029939457,0.0005571953,7.676076e-06,0.00016349164,0.00026145205,0.00056731387,0.0016230175,0.00025294986,1.4251648e-07,0.000190996,3.838613e-05,3.7717142e-05,8.0161624e-07,3.6632522e-07,0.00029062398,8.3412684e-05,1.0152916e-06,9.589221e-05,6.0806415e-06,8.36643e-06,0.00014589606,0.0014069767,0.0006381984,0.00018553674
44262.727,37050.848,0.16266172,0.7770493,1.2176927e-05,8.9726076e-05,0.00019854962,0.0016353109,0.0,0.0,0.0014180469,1.9019959e-07,0.00036327908,0.0009071597,0.000337001,0.0003424612,0.002090679,0.00011095348,0.0005418847,0.00011731974,1.2342053e-08,0.00018951463,6.6732035e-05,4.4024902e-05,7.621944e-09,0.00052176864,0.0005126183,0.000667375,6.3320863e-06,0.00044520505,6.750507e-05,1.4322154e-07,2.8919558e-09,5.059176e-06,0.00038602218,0.00044678073,0.00014864551,0.0005195744,0.00022165857,0.0008311333
22162.121,17101.883,0.18655333,0.862203,0.00013927746,5.845976e-09,0.0026563895,5.6021044e-08,0.0,0.0,0.00067573343,0.00029409237,0.00026744584,1.2776153e-06,8.76541e-05,1.57935e-05,2.8788852e-05,0.0006066473,0.00013460885,2.9160256e-05,7.331524e-05,2.7107924e-06,0.00017585252,0.00017987531,2.1327908e-06,1.1898741e-09,2.3262935e-05,0.00020726045,0.00014209114,0.00014349213,8.0030615e-05,9.1265785e-05,4.416765e-05,0.0011022417,0.00011920821,1.7177943e-05,3.5736296e-06,4.6530095e-05,1.4084809e-07,4.80044e-05
12223.246,10058.646,0.08696951,0.3138755,5.5505684e-06,2.80356e-06,4.3552962e-05,3.083702e-05,0.0,0.0,7.049343e-08,1.4488664e-05,0.0010496703,0.00015947208,0.0005001221,0.0004966533,1.3116298e-06,0.0005069887,8.886525e-05,1.6685159e-05,3.102858e-06,2.4006053e-07,5.66542e-05,0.00014499384,7.258856e-05,5.4116144e-06,2.0669936e-06,0.002481463,7.68651e-05,0.00016579268,5.026719e-08,2.1404732e-05,7.160072e-07,0.0003134328,2.6894654e-07,5.4044656e-05,2.405488e-06,5.4371583e-05,1.7883827e-05,0.00019879594
29064.19,19294.129,0.1821611,0.5380227,6.30675e-05,1.9899602e-05,0.00093215617,0.0002995549,0.0,0.0,2.1644784e-05,4.843623e-05,1.8026275e-06,9.313748e-05,4.8304544e-05,6.6561137e-07,0.00013731226,0.0001699963,0.0004329761,2.2251113e-08,2.8024211e-05,1.3436959e-09,0.00023161569,0.00046350606,0.00033653688,3.5135366e-05,5.720802e-05,2.104639e-05,0.00017782523,2.542151e-06,7.0609417e-06,1.26884925e-05,0.0002375194,0.0012506354,0.0008190488,1.6240494e-05,7.297563e-05,5.0861527e-05,1.4782322e-05,9.931219e-05
24820.764,21842.57,0.07108419,0.8401081,0.00041863095,0.00014166354,0.0048539494,0.001984936,0.0,0.0,0.00025304573,3.122937e-05,1.0401054e-05,0.00069718325,0.0009201213,6.340756e-05,0.00013895684,0.00077972887,4.9566693e-06,0.00025031003,2.5616966e-06,0.0009799219,0.0014660691,7.817463e-05,6.095725e-06,5.945429e-05,0.00020980748,0.00015224495,0.0001873333,0.0003689246,0.0004806649,4.5387475e-05,0.000351811,7.6203037e-06,1.728874e-05,0.00028593247,3.2612948e-06,1.8158764e-06,2.7598804e-05,2.1517471e-05
15365.344,14256.933,0.100523025,0.9894511,0.00018929124,0.0017126004,0.0015924784,0.010512387,0.0,0.0,3.241671e-06,8.798275e-05,0.00024318327,0.00033951714,0.00013346241,8.778e-06,0.0007812491,1.454999e-05,0.00022043195,6.673005e-05,0.0008061547,1.6258056e-06,1.3803917e-06,5.952097e-07,2.3199404e-05,3.1073554e-07,0.00059517607,3.363143e-05,0.0003803647,0.0007992544,0.00013555585,0.00039373038,6.9446505e-05,3.3497643e-05,0.00048041294,2.136263e-05,4.1600906e-05,0.00020711689,9.721335e-07,5.6021705e-05
22968.553,15672.848,0.05294551,0.88951933,2.4058016e-05,4.82227e-05,7.5368815e-05,0.00038655766,0.0,0.0,0.000970827,2.0792893e-06,8.654197e-05,4.6785837e-05,4.9616327e-05,0.00020087973,0.00019809853,0.00011925319,4.29099e-05,1.5862273e-05,0.00020548316,0.00012113953,0.0010081938,0.00059560663,7.40407e-05,9.811128e-05,6.004773e-06,9.508526e-08,0.00028280754,7.803433e-06,0.00048017848,0.0015704473,1.7094985e-06,0.00051567773,0.0017279068,2.7102833e-06,0.0005769881,2.1608908e-05,0.0003017927,0.0007905311
17479.986,11123.766,0.13169044,0.37146726,0.0013036169,5.934326e-06,0.020588562,7.161174e-05,0.0,0.0,2.4182468e-08,0.0001282376,1.0343332e-05,0.0003831809,0.0011968816,0.000109496774,0.00013494291,4.53447e-05,0.00013991924,5.8211795e-06,1.91444e-05,0.00038384175,4.524541e-05,3.646251e-05,0.0001856313,5.7936217e-05,5.7938898e-05,0.00014590545,1.50808655e-05,0.00026585007,0.00020905059,0.0005972879,0.00021572284,0.00016086186,0.0002319521,9.873146e-06,3.6947564e-05,7.906581e-05,8.633165e-05,3.345593e-05
23578.969,14359.184,0.19600642,0.19516651,0.0004612435,1.0656072e-06,0.010859036,5.222588e-06,0.0,0.0,0.00094101473,0.0001483651,1.1384809e-05,0.0008961364,0.00029906668,0.00010025055,0.00021422317,5.2931893e-05,0.0007712893,0.000503212,0.00041333877,0.00020250764,2.7421052e-06,0.00014583774,9.899109e-06,3.4873688e-06,4.8012316e-06,0.00023508127,0.0004767044,0.00036119475,0.00042827008,0.0006039447,0.00028136987,9.029158e-06,0.00020293744,0.00070401764,5.5947323e-05,2.015167e-06,4.450535e-07,1.509407e-05
32770.316,27656.482,0.12466369,0.48939255,0.0016639298,1.8227433e-07,0.014359186,5.3241733e-06,0.0,0.0,3.9051036e-05,6.625704e-06,5.748823e-07,0.0003016369,6.545679e-06,0.00017399475,0.00042718943,0.000826226,1.284531e-08,0.00037621087,1.3941307e-06,0.00031403406,1.7765764e-05,0.00039013015,8.9373e-05,3.2200142e-06,0.00037726195,7.623889e-05,0.00013547995,0.0006494565,3.3077435e-05,0.0003335044,0.00065665244,0.00012998379,0.0009050559,0.0003527178,9.784132e-06,0.0005015516,0.0008324071,0.00044857
57045.82,47387.72,0.077984676,0.74164146,5.9570016e-07,0.0002696004,7.080011e-06,0.01232339,0.0,0.0,0.00011019957,6.5458624e-07,4.0064792e-06,0.0005255818,0.0009199677,0.00021238049,3.6320078e-05,7.285168e-05,5.5978697e-05,0.00016153161,0.00056375464,6.9978094e-05,0.0002343346,9.1031645e-05,0.0005286767,0.00013225844,0.00031344284,2.0186333e-08,6.2545214e-06,4.6356497e-05,0.00050974055,0.00025371087,4.6553465e-05,0.00020339323,2.0813068e-06,5.5659628e-05,0.00013749031,0.0003909581,0.0007402237,9.1488844e-05
10480.909,8465.902,0.13308531,0.49256906,1.0823417e-06,0.000102889506,2.600251e-06,0.000292966,0.0,0.0,0.000116194475,2.3223697e-07,4.1515273e-06,7.3355983e-07,1.4665451e-05,0.0001056389,2.161397e-05,0.00062200415,1.8239643e-05,9.2068685e-06,5.175947e-05,3.5327164e-06,0.00023275343,8.3896275e-06,4.9703714e-05,0.00013410609,0.00056869775,4.236417e-05,4.2152497e-08,6.6391294e-06,0.00027412968,0.00011941595,0.00021252251,0.000717048,3.7017708e-05,9.483096e-05,0.0014432974,1.773616e-05,9.1978756e-05,6.3925745e-06
79207.01,54505.504,0.03335493,0.48318085,0.0008078336,2.671692e-10,0.044465486,1.5334129e-08,0.0,0.0,5.1656356e-05,0.00012441789,5.286283e-06,0.00026501165,0.00010560792,0.0007882146,8.9835004e-05,0.001134761,0.00010314936,9.3539646e-05,0.00022361238,0.00021310951,0.0003624653,1.896159e-06,8.149792e-05,0.00019630314,0.0002066209,3.22161e-08,5.496323e-06,0.00018746383,9.2323586e-05,1.2951425e-08,0.0004402595,3.9904346e-05,0.00012431745,0.00043346445,4.5976518e-05,2.4938204e-06,1.6649943e-07,0.0004029308
6827.7285,5110.857,0.17884523,0.83823043,0.00012216986,7.6251985e-05,0.00057997665,0.00033443552,0.0,0.0,3.3666725e-05,2.780924e-06,1.9221628e-05,1.3736259e-06,2.0875179e-05,8.762443e-05,0.0005610799,8.847258e-06,0.00023638972,5.5223813e-06,0.00024941404,5.367504e-06,4.87156e-09,0.00041761866,0.00011292943,0.00012125469,7.245718e-05,0.0013536802,3.2655877e-05,0.0003302311,4.606091e-06,0.00019201782,2.6777657e-06,8.122461e-05,1.5614936e-05,6.54227e-05,8.0644855e-07,9.502777e-06,1.0839282e-05,0.00021402158
20109.125,16608.146,0.10558595,0.3614038,0.0002199136,2.5237627e-05,0.0038170018,0.00013503814,0.0,0.0,8.10092e-05,4.5268307e-06,0.00039751112,0.001425136,0.00017860149,0.00021693698,9.29712e-07,5.203024e-05,7.9819045e-05,5.5130936e-06,1.11747695e-05,0.000882438,2.0603386e-06,8.948762e-06,0.00053609215,7.265326e-05,9.3274775e-06,7.3538044e-06,0.0004810029,2.2178494e-08,0.00026650252,2.3245055e-09,2.0879463e-06,0.0001906539,0.00011266179,0.00024209062,2.945347e-05,0.00012429986,0.00019732278,0.0013070593
31350.652,24728.498,0.095376454,0.8597947,0.00017445734,0.00024723454,0.0042477376,0.002680928,0.0,0.0,0.00026748583,1.0311575e-05,6.945492e-05,9.251858e-05,0.0006612876,3.8329335e-07,0.0010321923,2.270583e-05,0.0013612075,1.5306465e-05,0.00021329572,9.00296e-06,0.0010572647,7.5009964e-05,6.8504532e-06,0.00026541023,1.0759779e-06,0.0002750937,5.8828162e-05,0.0005635723,1.2137216e-05,4.615216e-05,1.5661241e-06,2.7175884e-07,2.3299815e-05,6.1246815e-06,1.4467785e-05,2.304206e-05,0.0015888625,1.5746253e-06
26071.424,25428.984,0.12131431,0.4068048,7.833062e-05,3.7043712e-06,0.001030736,4.5207096e-05,0.0,0.0,0.0015272707,0.0007746205,5.6297045e-05,9.350112e-06,5.963302e-06,5.6377374e-08,2.1055779e-07,2.2410736e-06,1.4991146e-05,0.00032426143,3.8646675e-05,7.0199376e-06,0.0003777715,7.299314e-06,0.0002723357,3.3266333e-06,4.421648e-07,0.0012681842,1.7812414e-07,5.0096674e-05,0.00092875824,3.0447789e-06,2.4755807e-06,0.00017259536,3.1236938e-05,1.31794495e-05,0.00041124556,0.00041288385,1.8352466e-05,8.0093094e-05
15159.464,9881.653,0.12870893,0.3282331,2.6096352e-05,0.00028311776,0.00025776538,0.003130172,0.0,0.0,0.0002775067,3.083546e-05,0.00011329257,0.0010467989,0.00023189034,3.839749e-06,6.250596e-05,0.00043068218,0.000504815,6.0292394e-05,9.8597866e-08,7.019863e-05,0.00011562473,2.1910862e-05,8.652167e-05,9.842369e-10,0.00060199894,0.00044354456,0.0004148476,3.150896e-05,0.0006229809,0.0002264217,0.00013068746,7.00331e-05,0.00066783867,3.9556897e-05,1.586306e-05,0.00011863801,0.0011251635,7.800244e-05
19440.75,16799.82,0.023637403,0.45398992,0.0006852388,0.0003609144,0.009584276,0.0047350563,0.0,0.0,7.77639e-06,0.0001828134,1.9477937e-05,5.967877e-05,7.083431e-06,3.584999e-06,0.0003054116,0.000104074716,0.00044286659,0.0008896669,0.00037317193,0.0002784625,0.00020006581,0.00052460347,6.9240225e-05,0.00027634788,8.814275e-08,1.1239654e-05,0.00046386503,5.6118047e-06,6.597677e-06,0.00019409781,0.00015521854,1.234178e-05,7.966873e-05,1.03874e-05,0.00020168701,0.0007263851,0.00042104072,0.00049045274
16386.275,12349.371,0.13969727,0.76244694,0.0007002006,5.6621277e-05,0.0064420453,0.0005372136,0.0,0.0,3.588553e-05,4.7833178e-06,1.2203384e-06,8.354679e-05,6.2604864e-05,0.0024556965,4.8392432e-09,4.1482064e-05,9.964043e-05,0.00013913323,9.310539e-06,6.20226e-07,0.00023354797,0.0001959882,0.00011748483,0.0015310161,8.850065e-06,3.0267554e-05,6.227712e-05,0.0001605595,0.00046309084,5.009559e-05,1.4310011e-05,1.0159799e-05,0.00013937452,0.00021564444,0.00018884295,1.5824604e-05,0.001040625,3.672219e-05
15465.719,11795.949,0.055967018,0.12600203,1.2774777e-06,4.338217e-05,1.043345e-05,0.00053109275,0.0,0.0,0.00035096734,0.00033204717,2.286947e-06,4.3460415e-05,7.093286e-05,3.243703e-05,4.744981e-06,2.020367e-06,4.526525e-06,0.0003922372,0.00023647398,0.0008024269,0.00086165714,0.0003656237,0.0009059329,0.0001698887,0.000558949,3.082031e-10,0.0021950197,0.001278138,0.0010948206,0.0002658608,0.00026148566,0.00077545777,0.0009434999,0.0010399017,0.00036810723,1.1184359e-05,0.001102514,1.265099e-07
36671.723,32002.941,0.145651,0.19641921,3.7507234e-06,5.8129117e-05,9.3611765e-05,0.0016672922,0.0,0.0,0.0002756132,2.8354814e-06,0.00033108614,3.6509846e-06,8.85654e-05,0.00019042548,0.00024586124,3.9817373e-06,9.408289e-06,4.2212704e-07,0.00016132297,0.00032718695,0.00031412597,0.00052333326,6.7965584e-06,0.0001274131,0.0006538765,1.2301266e-05,4.1058047e-05,2.4515373e-05,1.3195729e-06,5.9205115e-05,6.0740923e-10,0.00014443287,0.000103509665,0.001326157,5.0928076e-05,0.00064483006,0.0008819644,5.6887355e-05
27288.19,23553.139,0.16628161,0.9514448,1.1953469e-05,0.00013875241,0.00019627648,0.0024840913,0.0,0.0,1.659391e-06,0.0008281416,8.941593e-05,6.3727544e-05,0.0009718565,2.2460245e-05,0.00046379125,0.000120693505,0.0002593263,0.000833243,0.0010990585,0.0019376539,1.1331994e-05,7.2235125e-06,0.00030035205,0.00016185004,2.1898613e-05,2.7484588e-05,5.7118483e-05,5.0738174e-05,0.00027284303,6.7129695e-06,8.4583e-06,0.000109158624,0.000542695,8.721665e-06,1.2422349e-05,0.0002999399,0.00033163413,0.00032720523
14534.12,14195.1455,0.16275212,0.17549163,9.274062e-07,2.1726155e-05,9.15965e-06,0.0002552345,0.0,0.0,0.000260817,5.668623e-05,0.00032141685,1.8930283e-05,2.3950544e-05,0.00031856933,0.0019685763,0.00052351377,0.00013908072,0.0005640787,2.1410104e-05,8.9414e-08,0.0031786943,0.00016426518,0.0001250324,5.6205437e-05,0.0013826276,4.023366e-07,0.00026869428,0.00020065592,2.0241994e-06,2.9092028e-08,0.00011944415,0.0003418196,9.3507646e-07,0.0008176232,5.208673e-05,4.2730548e-07,0.00013669682,8.223701e-05
37788.492,24516.79,0.114975184,0.5677273,5.3888427e-05,0.00031100577,0.0013268312,0.004710813,0.0,0.0,1.6869445e-06,0.00010104356,1.6213102e-05,1.0393895e-06,3.8693688e-05,0.00014053342,0.0006554137,0.00030076178,6.407021e-05,7.5980475e-05,9.947977e-05,0.00014236249,6.641763e-06,1.4374721e-06,0.00016802353,1.548343e-05,0.00013157398,0.00012006848,1.2708579e-05,0.0019035153,0.0002449811,1.2441607e-05,0.000108945664,6.865931e-05,0.0023767923,0.0008180707,9.61263e-05,0.00039012576,1.33115645e-05,0.00043509543
26486.215,16939.566,0.10883228,0.5793145,0.00024258363,9.300646e-05,0.0048013455,0.0022001134,0.0,0.0,0.0002643106,1.0764558e-09,1.0968997e-09,4.7738016e-05,0.00010948636,0.00070546684,7.12166e-05,7.467965e-06,8.527195e-06,2.383339e-06,1.8666555e-06,0.00041252602,8.278327e-05,0.0001524267,3.1546635e-05,0.00022344022,0.000565012,0.00012349198,2.26695e-05,2.3187463e-06,1.0493912e-06,5.9090147e-05,0.000103149745,7.805124e-05,0.000386776,0.0004915681,0.0007157057,9.440532e-06,0.00021304915,1.5587957e-05
35872.176,31397.076,0.037146434,0.48962447,0.00029722368,3.5302887e-06,0.0072344546,8.274843e-05,0.0,0.0,8.0790065e-05,0.00031881384,2.4178366e-06,2.8027473e-05,2.3966382e-05,1.3600713e-07,0.00025446943,4.2123604e-05,0.0005831932,0.0001145454,4.135717e-06,0.00012961245,3.1780415e-05,0.00014392614,9.652609e-05,9.538914e-06,0.0003524174,1.2273001e-07,0.00060457387,0.0006197899,0.00018955053,7.393722e-05,0.0004836131,2.2190274e-05,5.4044376e-06,1.0187729e-07,0.00036132112,4.3640266e-06,1.07321455e-07,5.7513313e-05
32137.451,26345.865,0.15731578,0.64474523,8.035402e-06,1.0350825e-05,0.00014661896,0.00027946755,0.0,0.0,0.00071396783,0.00016634226,0.00027602233,0.0011999678,0.0017917291,9.387026e-06,0.0007437385,8.660956e-05,0.0004292666,0.00024361556,0.0012720941,7.4145264e-06,1.2819299e-05,7.926926e-05,1.1446308e-08,1.9187073e-06,3.427216e-05,7.7705015e-05,0.00063326716,1.3496952e-05,0.00010211322,6.571022e-05,1.1167617e-10,1.4930382e-05,1.2264553e-06,2.2978962e-05,7.9581696e-05,0.00014795476,7.710624e-05,0.00026417428
13394.548,9432.1875,0.061567783,0.22982672,0.0011713487,1.4044296e-06,0.011196429,1.1129964e-05,0.0,0.0,0.0009784852,0.00066169177,0.00032143047,1.0421858e-06,0.0013922385,0.0017271882,3.2805154e-05,0.000135131,5.5070327e-06,5.103132e-09,4.7195886e-06,5.2843893e-06,0.00063185656,0.00024052,0.0002835282,5.611453e-05,3.6961278e-06,7.648315e-05,6.9583555e-05,0.000270541,0.0002809663,4.4161684e-06,0.0016349651,2.9894973e-05,1.2113813e-05,7.948157e-07,7.648447e-06,3.4478114e-06,2.6354795e-05,6.1545826e-08
